,index,id,Text,Annotation,oh_label,correct_text
14343,5.76625934909846E+017,5.76625934909846E+017,here is just a part of the story,none,0.0,part story
14344,5.76545363324068E+017,5.76545363324068E+017,only more up to date on the,none,0.0,date
14345,5.64904905073111E+017,5.64904905073111E+017,i would rather it didnt cant we just become an island,none,0.0,would rather didn can become island
14346,5.64462547672113E+017,5.64462547672113E+017,and for the last have virtually nothing to science,racism,1.0,last virtual not science
14347,5.67440958325666E+017,5.67440958325666E+017,but i dont want to randomly bomb the entire place,none,0.0,dont want random bomb enter place
14348,5.75954028728709E+017,5.75954028728709E+017,have the been,none,0.0,
14349,5.72356003267674E+017,5.72356003267674E+017,suekennedy19 does it end next year,none,0.0,suekennedy19 end next year
14350,5.72334735315231E+017,5.72334735315231E+017,how the did they manage that,none,0.0,manage
14351,5.75533894503633E+017,5.75533894503633E+017,desertfox899 why interact with these people,none,0.0,desertfox899 interact people
14352,5.58063267613254E+017,5.58063267613254E+017,state say theyre following while who dont even read up on religion insist theyre not,racism,1.0,state say they follow dont even read religion insist they
14353,5.65185262133604E+017,5.65185262133604E+017,royalmarine1980 model like here for 60yrs pay tax obey the law integrate and love b,none,0.0,royalmarine1980 model like 60yr pay tax obey law inter love b
14354,5.72331176758661E+017,5.72331176758661E+017,i think its going to go down really well,none,0.0,think go go really well
14355,5.6389483584147E+017,5.6389483584147E+017,,none,0.0,
14356,5.52313304358847E+017,5.52313304358847E+017,the command to fear is all through the the ritual of groveling on the ground is one of fear no personal relationship,racism,1.0,command fear ritual gravel ground one fear person relationship
14357,5.07220167706046E+017,5.07220167706046E+017,male at the table next to me a script for a new movie it this is y we need more in media,none,0.0,male table next script new move need media
14358,5.52603794853208E+017,5.52603794853208E+017,if were in per it would be the same abuse of that it was before,none,0.0,per would abuse
14359,5.76430172771082E+017,5.76430172771082E+017,er too,none,0.0,er
14360,5.76057014041776E+017,5.76057014041776E+017,are you actually that that must be,none,0.0,actual must
14361,5.75595791462441E+017,5.75595791462441E+017,chicken liver good luck with that,none,0.0,chicken liver good luck
14362,5.75612422117048E+017,5.75612422117048E+017,kat and are that is so unfair they cannot give someone they should be gone,sexism,1.0,at unfair cannot give someone gone
14363,5.72340137503244E+017,5.72340137503244E+017,,none,0.0,
14364,5.7100134937607E+017,5.7100134937607E+017,something is happening not sure what,none,0.0,cometh happen sure
14365,4.14845908610581E+017,4.14845908610581E+017,call me but i watch a do if my were an inch from the,sexism,1.0,call watch inch
14366,5.7595301399656E+017,5.7595301399656E+017,rob are in their element,none,0.0,rob element
14367,5.7496552085785E+017,5.7496552085785E+017,but given that these people seem to not understand the difference between charity and why bother giving them my time,none,0.0,given people seem understand differ charity bother give time
14368,5.62269395624264E+017,5.62269395624264E+017,something is in flag raised over by unknown,none,0.0,cometh flag rays unknown
14369,5.70978100042822E+017,5.70978100042822E+017,i am really curious as to why someone would try to sell their own for crystal,none,0.0,really curious someone would try sell crystal
14370,5.62698136104485E+017,5.62698136104485E+017,desertfox899 is an unapologetic furtherer of abusive neo ex stopwadhwa2015,none,0.0,desertfox899 unapologet further abuse neo ex stopwadhwa2015
14371,5.75610795071009E+017,5.75610795071009E+017,as much as i didnt like in their first episode begun to hate kat so much more over the last week,none,0.0,much didn like first episode begun hate at much last week
14372,5.76495283091046E+017,5.76495283091046E+017,manual filter,none,0.0,manual filter
14373,5.7617237201893E+017,5.7617237201893E+017,sadly most are not by my apartment complex,none,0.0,sadly apart complex
14374,5.76221155230519E+017,5.76221155230519E+017,,none,0.0,
14375,5.72020834451116E+017,5.72020834451116E+017,mt89 saying that anti feminist is being anti is like saying being anti is being anti,sexism,1.0,mt say anti feminist anti like say anti anti
14376,5.7559730089198E+017,5.7559730089198E+017,sorry to say that the real begun and but do you have the gumption,none,0.0,sorry say real begun gumption
14377,4.28647359203926E+017,4.28647359203926E+017,why because she backed straight into your because thats what i would do with scientific precision,sexism,1.0,back straight that would scientific precise
14378,5.62739061677625E+017,5.62739061677625E+017,also used his book account to criticism i sent to his personal then blamed an intern,none,0.0,also use book account critic sent person blame inter
14379,5.72334651475292E+017,5.72334651475292E+017,this show is,none,0.0,show
14380,5.51779988567892E+017,5.51779988567892E+017,maybe you can give a talk about how the year old the year old,racism,1.0,may give talk year old year old
14381,5.59469893821927E+017,5.59469893821927E+017,there were no chemical fired the hit chemical with their,none,0.0,chemical fire hit chemical
14382,5.632450010233E+017,5.632450010233E+017,no no no no i am a sock trollop dont be an enabler i dont need more after this,none,0.0,sock trollope dont enable dont need
14383,5.75596648220361E+017,5.75596648220361E+017,kat and wont survive the next anyway,none,0.0,at wont survive next anyway
14384,5.72337766945579E+017,5.72337766945579E+017,when on show dont start making up mkr2015,none,0.0,show dont start make mkr2015
14385,5.43234954176369E+017,5.43234954176369E+017,do yourself a favor and read this,none,0.0,favor read
14386,5.68667193300246E+017,5.68667193300246E+017,these are not on social media these are not like the you are because on social media arent real,none,0.0,social media like social media agent real
14387,5.12720311553245E+017,5.12720311553245E+017,any guy who he is to your body just because he you with basic human decency a deep capacity f,none,0.0,guy body basic human decent deep cap f
14388,5.75596877975982E+017,5.75596877975982E+017,well thats kat and do not deserve to get what they want,none,0.0,well that at desert get want
14389,5.68432961571287E+017,5.68432961571287E+017,dude is kind of scary and overly he the one that to us if we didnt pay him a certain amount every month,none,0.0,due kind scar overlie one us didn pay certain amount every month
14390,5.59792721263485E+017,5.59792721263485E+017,state resupply route extended to after take road,none,0.0,state resuppli rout extend take road
14391,5.74777098335715E+017,5.74777098335715E+017,what is the difference between what does and what the prophet did,racism,1.0,differ prophet
14392,5.75948545393451E+017,5.75948545393451E+017,please nobody make a elephant comment fat are not classy hate her not her dress size,none,0.0,pleas nobody make slept comment fat class hate dress size
14393,5.5809444155544E+017,5.5809444155544E+017,the prophet of made his living robbing so of course will make money stealing if they can,racism,1.0,prophet made live rob course make money steal
14394,5.62250160369963E+017,5.62250160369963E+017,the treatment of was nearly as bad and people not of the book were outright,racism,1.0,treatment nearly bad people book outright
14395,5.52884719394648E+017,5.52884719394648E+017,ldstarr18 ac360 you are a liar trying to shut people up the term racist is not a race and you know it it is a death cult,racism,1.0,ldstarr18 ac360 liar try shut people term racism race know death cult
14396,5.70295768868885E+017,5.70295768868885E+017,dianh4 but the prophet only about his pecker and his perverted,racism,1.0,diana prophet pucker prevent
14397,5.5522181774116E+017,5.5522181774116E+017,flatspaddler1 ironmanl1 she is crying boohoo you are our,racism,1.0,flatspaddler1 ironmanl1 cry boyhood
14398,5.65742510937346E+017,5.65742510937346E+017,israelites234 cause the whole pitch is pure made for,none,0.0,israelites234 cause whole pitch pure made
14399,5.59418572242297E+017,5.59418572242297E+017,well since is full of hate and divisiveness it does bring who hate to,racism,1.0,well since full hate davis bring hate
14400,5.75596102855995E+017,5.75596102855995E+017,they should feel embarrassed by their behaviour everyone fair but those dontdeserve2bethere,none,0.0,feel embarrassed behaviour everyone fair dontdeserve2bether
14401,5.65675117788013E+017,5.65675117788013E+017,this is the last time going to warn you about your becoming,none,0.0,last time go warn become
14402,5.64668999355482E+017,5.64668999355482E+017,for all is an idea but too much administrative overhead there are better ways which about in the past,none,0.0,idea much administer overhead better way past
14403,5.72327665820049E+017,5.72327665820049E+017,by a can opener and the for direct,sexism,1.0,open direct
14404,5.39177402044138E+017,5.39177402044138E+017,the entitlement is so juicy and ripe how could they pick a woman when i am a man and so clearly available,none,0.0,entity juice ripe could pick woman man clearly avail
14405,5.11989649997582E+017,5.11989649997582E+017,kwiebs31 patriarchy is reasonable it is not,none,0.0,kwiebs31 patriarch reason
14406,5.64118243531436E+017,5.64118243531436E+017,do you have a way to kill the scum that are behind with hurting,racism,1.0,way kill sum behind hurt
14407,5.61022880201183E+017,5.61022880201183E+017,eu new to extend russia eu new to extend russia,none,0.0,e new extend russia e new extend russia
14408,5.76689359648338E+017,5.76689359648338E+017,the truth i know you hate that,sexism,1.0,truth know hate
14409,5.75595575862694E+017,5.75595575862694E+017,have some tact kat,sexism,1.0,tact at
14410,5.74986340011389E+017,5.74986340011389E+017,and that men are superior and that can beat,sexism,1.0,men superior beat
14411,5.65977826726515E+017,5.65977826726515E+017,laurahollis61 a gay known i saw his video unless its real,sexism,1.0,laurahollis61 gay known saw video unless real
14412,5.657603689588E+017,5.657603689588E+017,literally who literally,none,0.0,later later
14413,5.66363820113658E+017,5.66363820113658E+017,and if are angry that they cant force on people who,racism,1.0,angry can for people
14414,4.39147496036917E+017,4.39147496036917E+017,better yet odds each person their tweet is super clever and original,none,0.0,better yet odd person sweet super clever origin
14415,5.67198201254384E+017,5.67198201254384E+017,juliet777777 vassa42 2tweetaboutit they are breeding us out of existence in the world will rule the,racism,1.0,juliet777777 vassar 2tweetaboutit breed us exist world rule
14416,5.75611597562864E+017,5.75611597562864E+017,crap the cow made it in,none,0.0,cap cow made
14417,5.7233615610214E+017,5.7233615610214E+017,snore,none,0.0,snore
14418,5.63082741370339E+017,5.63082741370339E+017,ur face is classified as a utility by the,none,0.0,or face classify until
14419,5.75957856752542E+017,5.75957856752542E+017,the ever charming kat a moment of humour,none,0.0,ever charm at moment humour
14420,5.54406107897008E+017,5.54406107897008E+017,actually its my twitter pretty sure i can say whatever the i want here p,none,0.0,actual twitter pretty sure say what want p
14421,5.66069269084262E+017,5.66069269084262E+017,it did feel like there wasnt much point to it other than a quick win based on current controversy,none,0.0,feel like want much point quick win base current controversy
14422,4.71428410263106E+017,4.71428410263106E+017,i am all for of power its a great thing depending upon your sex there is bias towards the g,sexism,1.0,power great thing depend upon sex big toward g
14423,5.74959760597905E+017,5.74959760597905E+017,look like this,none,0.0,look like
14424,5.72331361589043E+017,5.72331361589043E+017,when i think lemon tart i think tart lemon yes colin i see what you did there,sexism,1.0,think lemon part think part lemon ye coin see
14425,5.76413268694045E+017,5.76413268694045E+017,in case you think,none,0.0,case think
14426,5.75955640444715E+017,5.75955640444715E+017,and to go sudden death,none,0.0,go sudden death
14427,5.68340978861355E+017,5.68340978861355E+017,in the of former contestant and need to calm their farm,sexism,1.0,former contest need calm farm
14428,5.59795221404197E+017,5.59795221404197E+017,after their genocide murder rape and slavery the now expect sympathy from the world no way,none,0.0,glenoid murder rape slavery expect sympathy world way
14429,5.56555581398733E+017,5.56555581398733E+017,and they think that they can turn some of their into in three,none,0.0,think turn three
14430,5.71489795672654E+017,5.71489795672654E+017,that moment when you silence a mage and they start and you just know its about to go down,none,0.0,moment silent made start know go
14431,5.75597355476517E+017,5.75597355476517E+017,this even about the best cooking right now ugh i cant wait for to get so we can see kat and sweat,sexism,1.0,even best cook right ugh can wait get see at sweat
14432,5.72335442869133E+017,5.72335442869133E+017,out of the two which one is and which is,sexism,1.0,two one
14433,5.76449245835739E+017,5.76449245835739E+017,no idiot go look up the term how it and what it to you are beyond lame with that,none,0.0,idiot go look term beyond lame
14434,5.62708166908322E+017,5.62708166908322E+017,deputy of were but without torturing human being turkey,none,0.0,deputy without torture human turkey
14435,5.66829120223322E+017,5.66829120223322E+017,excuse me where is the rave i was a dead mouse,none,0.0,excuse have dead vous
14436,5.65935258021806E+017,5.65935258021806E+017,coming from a scum bag that religious bigotry,racism,1.0,come sum bag relief bigotri
14437,5.65554420772241E+017,5.65554420772241E+017,wscp1 moderate rebel storm wedding party arrest for listening to music,racism,1.0,wscp1 modern rebel storm wed part arrest listen music
14438,5.75548513012023E+017,5.75548513012023E+017,led major military that of led none,racism,1.0,led major military led none
14439,3.94158461115593E+017,3.94158461115593E+017,jonathangrider7 also,none,0.0,jonathangrider7 also
14440,5.75958046465094E+017,5.75958046465094E+017,and kat and get the lot of yas,none,0.0,at get lot a
14441,5.67026522179916E+017,5.67026522179916E+017,no part of eastern is more than ethnic russia and the majority never to join r,none,0.0,part eastern ethnic russia major never join r
14442,5.66785283354796E+017,5.66785283354796E+017,i have no idea what that is a bot what is your malfunction,none,0.0,idea not malfunct
14443,5.75597765226463E+017,5.75597765226463E+017,quit if kat and had scored a the blonde would still have gone check out the other scoring,sexism,1.0,quit at score blood would still gone check score
14444,5.71777143027343E+017,5.71777143027343E+017,dianh4 you are in fact stupid dont believe that democracy is an answer,none,0.0,diana fact stupid dont believe democracy answer
14445,5.74729548215906E+017,5.74729548215906E+017,8yearold child at of 40yearold husband on wedding night this is h,racism,1.0,8yearold child 40yearold husband wed night h
14446,5.72330885527126E+017,5.72330885527126E+017,how do you actually eat that,none,0.0,actual eat
14447,5.75957436651049E+017,5.75957436651049E+017,get rid of that kat the worst person i have ever seen,sexism,1.0,get rid at worst person ever seen
14448,5.64691443080376E+017,5.64691443080376E+017,get crazy with the cheese whiz,none,0.0,get crazy cheeks whip
14449,5.62855493992219E+017,5.62855493992219E+017,sometimes,none,0.0,sometime
14450,5.51887074912002E+017,5.51887074912002E+017,the first one to come from the far left wing rag the progressive the article is by,none,0.0,first one come far left wing rag progress article
14451,5.59539246617227E+017,5.59539246617227E+017,mop up,none,0.0,mop
14452,5.74303861600453E+017,5.74303861600453E+017,in rural of in the last,none,0.0,rural last
14453,5.61702771166966E+017,5.61702771166966E+017,fine by me i had five in college none ever went to a,none,0.0,fine five college none ever went
14454,5.68672012215796E+017,5.68672012215796E+017,dealing with dont use slang if you dont fully understand the,none,0.0,deal dont use slang dont full understand
14455,5.74934740458828E+017,5.74934740458828E+017,moonnor27 the militia are that are only slightly better than look at the militia in,racism,1.0,moonnor27 militia slightly better look militia
14456,5.74681669543702E+017,5.74681669543702E+017,chezkig1 edulixavot34 up your ass terrorist bitch,racism,1.0,chezkig1 edulixavot34 ass terrorist bitch
14457,5.7419727697483E+017,5.7419727697483E+017,logicalmind11 and is the cause of what the are doing because the prophet did the same and they follow him,racism,1.0,logicalmind11 cause prophet follow
14458,5.74790016385204E+017,5.74790016385204E+017,tell me how old you are i dont want to be here a child about her religion,none,0.0,tell old dont want child religion
14459,5.76166133729923E+017,5.76166133729923E+017,a little concerned at what is happening here this story may not be over,none,0.0,little concern happen story may
14460,5.43236251994686E+017,5.43236251994686E+017,the majority are doing all the work not but majority of are useless in group majority,sexism,1.0,major work major useless group major
14461,5.75956541989335E+017,5.75956541989335E+017,pete if you want wow maybe switch and head to mate,none,0.0,peter want now may switch head mate
14462,5.75949212095025E+017,5.75949212095025E+017,,none,0.0,
14463,4.98561495857648E+017,4.98561495857648E+017,idea was it to hire a female as an assistant coach man that is ridiculous not but thats not the place for,sexism,1.0,idea hire female assist coach man ridicule that place
14464,5.7559634146997E+017,5.7559634146997E+017,the blonde are satan remains,sexism,1.0,blood satan remain
14465,5.74196070030279E+017,5.74196070030279E+017,hnk2therescue independent it doesnt count for the vile people vile,racism,1.0,hnk2therescu indeed doesn count vile people vile
14466,5.68677788040868E+017,5.68677788040868E+017,if you are feeling perturbed about that arent humble kindly go set yourself on fire,none,0.0,feel perturb agent humble kindly go set fire
14467,5.75957916642996E+017,5.75957916642996E+017,shame kat,none,0.0,shame at
14468,5.75596522147971E+017,5.75596522147971E+017,tacky wacky not sure who id like to stay in the competition,none,0.0,tack back sure id like stay competent
14469,5.71730709934572E+017,5.71730709934572E+017,i i just want to go home please rouge i have k it the function to the process or it ge,none,0.0,want go home pleas rough k function process he
14470,5.75484202751123E+017,5.75484202751123E+017,harmlesstree2 here10,none,0.0,harmlesstree2 here
14471,5.55010868753076E+017,5.55010868753076E+017,moron of the day 2a on attack us gun ownership a disgrace,none,0.0,moon day a attack us gun ownership disgrace
14472,5.63798109377925E+017,5.63798109377925E+017,the are getting too thin on to hold all the where they need to fight does have an effect,racism,1.0,get thin hold need fight effect
14473,5.75951193354039E+017,5.75951193354039E+017,for breakfast you truly are,none,0.0,breakfast truly
14474,4.96425174841831E+017,4.96425174841831E+017,laughing you realize most men cant cook and clean for themselves right,none,0.0,laugh realize men can cook clean right
14475,5.7401675201672E+017,5.7401675201672E+017,you are a liar that a daughter must inherit half of what her brother,none,0.0,liar daughter must inherit half brother
14476,5.75954891249623E+017,5.75954891249623E+017,oh thanks god people i dont hate,none,0.0,oh thank god people dont hate
14477,5.52925736386843E+017,5.52925736386843E+017,and you will say how terrible it is and how freedom of speech must be nothing else yawn,none,0.0,say terrible freedom speech must not else yawn
14478,5.7232918536185E+017,5.7232918536185E+017,look the spatchcock come vomit,none,0.0,look spatchcock come vomit
14479,5.76554772825645E+017,5.76554772825645E+017,harassment doesnt mean wont exist everyone is a jerk sometimes but you shouldnt ever be afraid,none,0.0,grass doesn mean wont exist everyone jerk sometime shouldn ever afraid
14480,4.70394921946341E+017,4.70394921946341E+017,yeah were well aware of this threat keep that in mind next time you someone,none,0.0,yeah well war threat keep mind next time someone
14481,5.76779016432013E+017,5.76779016432013E+017,donttreadonme65,none,0.0,donttreadonme65
14482,5.73225687248589E+017,5.73225687248589E+017,will be getting back to this though i think will be a good idea for us,none,0.0,get back though think good idea us
14483,5.03337350559466E+017,5.03337350559466E+017,not but i have a girl in my recruit school again son of a bitch,sexism,1.0,girl recruit school son bitch
14484,5.6422151640216E+017,5.6422151640216E+017,jamesbolton11,sexism,1.0,jamesbolton11
14485,5.69940018535518E+017,5.69940018535518E+017,markuslenz15 what did he make for that role not much i imagine cruise would have made triple,sexism,1.0,markuslenz15 make role much imagine cruise would made trial
14486,5.65758806240817E+017,5.65758806240817E+017,got output as i run the program from within screen i always have this up it is too fast for me to read,none,0.0,got output run program within screen away fast read
14487,5.69673456830165E+017,5.69673456830165E+017,davidjo52951945 rougek68 from without,none,0.0,davidjo52951945 rougek68 without
14488,5.59559366433456E+017,5.59559366433456E+017,on the other hand to take away freedom and force them to obey an imaginary terrorist god,racism,1.0,hand take away freedom for obey imaginary terrorist god
14489,5.723319387798E+017,5.723319387798E+017,if the vapid duo of conceit get through tonight not watching again,sexism,1.0,rapid do conceit get tonight watch
14490,5.73507208807248E+017,5.73507208807248E+017,a target regardless and my information was already public i have adequate physical security and the local police know who i am,none,0.0,target regardless inform already public adieu physics secure local policy know
14491,5.72335154405904E+017,5.72335154405904E+017,maybe there will be yet another secret round where colin off against pete the winner is declared the,none,0.0,may yet not secret round coin peter winner declare
14492,5.70811251707634E+017,5.70811251707634E+017,she to cut herself if we didnt pay her money,none,0.0,cut didn pay money
14493,5.60287386371117E+017,5.60287386371117E+017,link,none,0.0,link
14494,5.03403793904828E+017,5.03403793904828E+017,pretty sure at the rate going it will never be an issue for you,none,0.0,pretty sure rate go never issue
14495,5.62728498834711E+017,5.62728498834711E+017,,none,0.0,
14496,5.64973215701688E+017,5.64973215701688E+017,pyrrha108 un humanitarian aid its own mark on it and it as charity,none,0.0,pyrrha108 un humanitarian aid mark charity
14497,5.76616181508915E+017,5.76616181508915E+017,any idiot would know that the of would not change the ratio of to,racism,1.0,idiot would know would change ratio
14498,5.59868785675731E+017,5.59868785675731E+017,wouldnt you rather be one of these,none,0.0,wouldn rather one
14499,5.68814905609974E+017,5.68814905609974E+017,sierra and thats not what is about,none,0.0,pierre that
14500,5.7098022971326E+017,5.7098022971326E+017,most of my are p those are all so old but yes i usually quite like them,none,0.0,p old ye usual quit like
14501,5.75954188011602E+017,5.75954188011602E+017,how do you screw up cooking bread in a cooking competition,none,0.0,screw cook bread cook competent
14502,5.76613481530532E+017,5.76613481530532E+017,the have practically or driven off all the bozo,racism,1.0,practice driven bone
14503,5.75596988055491E+017,5.75596988055491E+017,i miss voice,none,0.0,miss voice
14504,5.56610540135399E+017,5.56610540135399E+017,idea of,none,0.0,idea
14505,5.75954940717183E+017,5.75954940717183E+017,wait until try crazy eyed kat bag go home she cant cheat so guessing that will b,sexism,1.0,wait try crazy eye at bag go home can cheat guess b
14506,5.64601244434457E+017,5.64601244434457E+017,now be clear its not the minority within that in violence against its the,racism,1.0,clear minor within violence
14507,5.75947205489488E+017,5.75947205489488E+017,seriously salmon would not be my first choice for breakfast,none,0.0,serious salmon would first choice breakfast
14508,5.57999118245589E+017,5.57999118245589E+017,religion at and allegiance at gun point,racism,1.0,religion allege gun point
14509,5.52569179791188E+017,5.52569179791188E+017,your prophet from the very beginning like the destruction of,racism,1.0,prophet begin like district
14510,5.67114172094501E+017,5.67114172094501E+017,sports2inflatio feminism pedophilia you will find people like me fighting against it,sexism,1.0,sports2inflatio remain pedophilia find people like fight
14511,5.40536183361909E+017,5.40536183361909E+017,healing area borrow read healing keep stuffed animal sheet,none,0.0,heal area borrow read heal keep stuff aim sheet
14512,5.66987878907929E+017,5.66987878907929E+017,sorry i dont read translate please,none,0.0,sorry dont read translate pleas
14513,5.64573415231992E+017,5.64573415231992E+017,its close need one of those of tony and the big hurt,sexism,1.0,close need one tone big hurt
14514,5.75949485882393E+017,5.75949485882393E+017,i news on the way pronto mkr2015,none,0.0,news way proto mkr2015
14515,5.75597041151312E+017,5.75597041151312E+017,the dulcet of the,none,0.0,ulcer
14516,5.66035777021174E+017,5.66035777021174E+017,i hope not but why do love to argue with me and have the last word then laugh it off this is serious,sexism,1.0,hope love argue last word laugh serious
14517,5.75642539010617E+017,5.75642539010617E+017,what the heck kat and definitely do not deserve to say in so so angry right now,none,0.0,neck at definite desert say angry right
14518,5.76550277995577E+017,5.76550277995577E+017,whats a wodge,none,0.0,what long
14519,5.64706815443612E+017,5.64706815443612E+017,hey we can them by a pull request with some cleverly disguised in a,none,0.0,hey pull request cleverly disguise
14520,5.68859851717157E+017,5.68859851717157E+017,i have no idea what red bean like assuming it like not really down with,none,0.0,idea red bean like assume like really
14521,5.65889156493378E+017,5.65889156493378E+017,they have no sense of irony or awareness or shame or decency i could do this all day,sexism,1.0,sens iron war shame decent could day
14522,4.67063983153758E+017,4.67063983153758E+017,9alexcruz4 not but and driving doesnt work,sexism,1.0,9alexcruz4 drive doesn work
14523,5.59369971554218E+017,5.59369971554218E+017,those are pointing at that baby and murdering someone for the way they were born is sick like your,none,0.0,point baby murder someone way born sick like
14524,5.52556186462331E+017,5.52556186462331E+017,some and were third class citizen status,none,0.0,third class citizen state
14525,5.72361884235526E+017,5.72361884235526E+017,are still terrible mkr2015,sexism,1.0,still terrible mkr2015
14526,5.67074894643339E+017,5.67074894643339E+017,then dont take him as your prophet,none,0.0,dont take prophet
14527,5.73388467335397E+017,5.73388467335397E+017,ask about abuse ask curt schilling about abuse this is a societal issue that its past ti,none,0.0,ask abuse ask curt chill abuse society issue past ti
14528,5.61769909374681E+017,5.61769909374681E+017,bahai144 either you go and fight or you approve of their rape murder and genocide or you are a coward and a blowhard which is it,none,0.0,bahai144 either go fight approve rape murder glenoid coward blowhard
14529,5.61744751448183E+017,5.61744751448183E+017,,none,0.0,
14530,5.6504116982698E+017,5.6504116982698E+017,jennimason0990 who they cant seem to decide if a addict of selling or a dude,none,0.0,jennimason0990 can seem decide adduct sell due
14531,4.83400750068818E+017,4.83400750068818E+017,not even a good use of the i have never met a woman who can drive well but thats none of my business,sexism,1.0,even good use never met woman drive well that none busy
14532,5.75596658932716E+017,5.75596658932716E+017,,none,0.0,
14533,4.19903824942211E+017,4.19903824942211E+017,any time a man his ex was crazy run and read this again,none,0.0,time man ex crazy run read
14534,5.6880506014403E+017,5.6880506014403E+017,yesterday us all how deeply he is its there for anyone to hear in his own hopefully the word,none,0.0,yesterday us deeply anyone hear hope word
14535,5.75656496899326E+017,5.75656496899326E+017,is saying cant understand him,none,0.0,say can understand
14536,5.67027161979032E+017,5.67027161979032E+017,irony,sexism,1.0,iron
14537,5.72969913142268E+017,5.72969913142268E+017,his name is,none,0.0,name
14538,5.52606096037126E+017,5.52606096037126E+017,bloody everywhere and cannot get along with anyone,racism,1.0,blood everywhere cannot get along anyone
14539,5.72328650097365E+017,5.72328650097365E+017,please enjoy my lemon tart,none,0.0,pleas enjoy lemon part
14540,5.63461898218136E+017,5.63461898218136E+017,obsurfer84 defensive sword the themselves all the way to and,racism,1.0,obsurfer84 defense sword way
14541,5.69666816340922E+017,5.69666816340922E+017,vice yeah you are a reading like is the next,none,0.0,vice yeah read like next
14542,5.7567040593281E+017,5.7567040593281E+017,here is a good discussion of slavery,none,0.0,good discuss slavery
14543,5.72335413664195E+017,5.72335413664195E+017,mkr2015,none,0.0,mkr2015
14544,5.69608657731592E+017,5.69608657731592E+017,if you want that search for i ran some last night,none,0.0,want search ran last night
14545,5.59773773490946E+017,5.59773773490946E+017,s11jim thanks,none,0.0,s11jim thank
14546,5.75950429046972E+017,5.75950429046972E+017,we ran out of,none,0.0,ran
14547,5.69185213164626E+017,5.69185213164626E+017,havent run it against you,none,0.0,haven run
14548,5.64702385889481E+017,5.64702385889481E+017,j4cob,none,0.0,jacob
14549,5.62678175852167E+017,5.62678175852167E+017,self radical feminist death against for not as she was told,sexism,1.0,self radio feminist death told
14550,5.69659503639024E+017,5.69659503639024E+017,zhha89 had nothing to do with first wife was a rich merchant before,racism,1.0,zhha89 not first wife rich merchant
14551,5.76093734686761E+017,5.76093734686761E+017,a really bad data scientist that is yelling about harassment because i pointed out in his work,none,0.0,really bad data scientist yell grass point work
14552,5.40260646617879E+017,5.40260646617879E+017,i dont know why everyone is about s milk ad it was a throwback to of old pin up,sexism,1.0,dont know everyone milk ad throwback old pin
14553,5.6457461880429E+017,5.6457461880429E+017,however it doesnt scale i can use this to track up to a certain number of if they target a user not looking at wont work,none,0.0,howe doesn scale use track certain number target user look wont work
14554,5.66299838656942E+017,5.66299838656942E+017,not breaking not true,none,0.0,break true
14555,5.75598696966013E+017,5.75598696966013E+017,suekennedy19 well too say off at that result would be an understatement but confident we wont have for lo,none,0.0,suekennedy19 well say result would understand confide wont lo
14556,5.75610029518143E+017,5.75610029518143E+017,r0b17 result that smug can prosper mkr2015,none,0.0,r0b17 result snug prosper mkr2015
14557,5.73628637921985E+017,5.73628637921985E+017,the is a thing they have and in most of me,racism,1.0,thing
14558,5.5946933842058E+017,5.5946933842058E+017,the people all have the of a camel a ten year old could figure out that this religion is evil by design,racism,1.0,people camel ten year old could figure religion evil design
14559,3.9935366608101E+017,3.9935366608101E+017,i tend to think an is a chick car though,sexism,1.0,tend think thick car though
14560,5.64095472118555E+017,5.64095472118555E+017,anthony3291 if they had any shame or self awareness sure,sexism,1.0,anthony3291 shame self war sure
14561,5.76617846974755E+017,5.76617846974755E+017,in were of the now they are,none,0.0,
14562,5.72331907016356E+017,5.72331907016356E+017,thing technical terminology here,none,0.0,thing tetanic terminolog
14563,5.68564619674923E+017,5.68564619674923E+017,more than in as the campaign of writing long live on the city continue,none,0.0,campaign write long live city continue
14564,4.72386350524551E+017,4.72386350524551E+017,i am not but when beg to wear dont get if you see a guy looking then you are just,sexism,1.0,beg wear dont get see guy look
14565,5.64092406480794E+017,5.64092406480794E+017,cathyyoung63 column in coverage in view of my piece,sexism,1.0,cathyyoung63 column coverage view piece
14566,4.70393002708312E+017,4.70393002708312E+017,are not going to just let it go there are countless who are every day in single who are forgotten,none,0.0,go let go countless every day single forgotten
14567,5.64671121358737E+017,5.64671121358737E+017,in short there needs to be a that will cause unique phone less problematic not perfect,none,0.0,short need cause unique phone less problems perfect
14568,5.72347291173929E+017,5.72347291173929E+017,gbo26,none,0.0,gbo26
14569,5.75595713641349E+017,5.75595713641349E+017,i dont swear much but you kat and u too both,sexism,1.0,dont swear much at u
14570,5.75596953892885E+017,5.75596953892885E+017,is back,none,0.0,back
14571,5.72514325371494E+017,5.72514325371494E+017,picked the to win cup before that was thinking would be great might pick in it,sexism,1.0,pick win cup think would great might pick
14572,5.74310171289256E+017,5.74310171289256E+017,is a not necessarily thinking client,none,0.0,necessarily think client
14573,5.54128595535135E+017,5.54128595535135E+017,watch satire and death on,none,0.0,watch stir death
14574,5.65439264708887E+017,5.65439264708887E+017,i mean why would care about a video where people read the abusive received what does this have to do with ethics,none,0.0,mean would care video people read abuse receive ethics
14575,5.6940183518385E+017,5.6940183518385E+017,that girl is hideous in every way,sexism,1.0,girl hideous every way
